Source Target
722829630 558807406
437097412 558807406
625169095 558807406
375686580 558807406
33405004 558807406
1090586317 558807406
551532706 558807406
338869013 558807406
45470777 558807406
713230808 558807406
411966426 558807406
415107548 558807406
1113825758 558807406
58715285 558807406
1583753186 558807406
495197668 558807406
567627753 558807406
284366698 558807406
334184557 558807406
282587641 558807406
403794939 558807406
426167317 558807406
67955985 116818753
67955985 50320242
67955985 19001870
67955985 17022537
17022537 67955985
16321818 67955985
50320242 67955985
19001870 67955985
116818753 67955985
213117283 336375778
213117283 333682242
213117283 338676827
213117283 330649584
213117283 232121748
213117283 516889835
213117283 168388322
213117283 222242649
213117283 85296016
213117283 360239986
213117283 65813747
213117283 52880020
213117283 86333422
213117283 340405527
213117283 829872056
213117283 136124889
213117283 572859323
213117283 178109630
424589675 213117283
85296016 213117283
136124889 213117283
232121748 213117283
340405527 213117283
590405537 213117283
66532187 213117283
55461047 213117283
829872056 213117283
572859323 213117283
178109630 213117283
333682242 213117283
466737617 213117283
222242649 213117283
338676827 213117283
336375778 213117283
516889835 213117283
330649584 213117283
360239986 213117283
65813747 213117283
52880020 213117283
286714608 213117283
455001380 412746336
455001380 1300647072
455001380 424540322
455001380 586203267
455001380 335484136
455001380 1585633650
455001380 554378627
455001380 494256986
455001380 406579027
455001380 349281690
455001380 442453151
412746336 455001380
424540322 455001380
586203267 455001380
1688119813 455001380
335484136 455001380
554378627 455001380
1585633650 455001380
552868691 455001380
178322773 455001380
494256986 455001380
406579027 455001380
349281690 455001380
442453151 455001380
423881529 443076922
423881529 49479363
443076922 423881529
49479363 423881529
561543125 346266713
561543125 167572364
561543125 419240263
167572364 561543125
419240263 561543125
827328572 961717568
827328572 543702083
827328572 498531108
827328572 1154435958
827328572 950319913
827328572 625611692
827328572 725108396
827328572 959891665
827328572 409047188
827328572 1318998230
827328572 549518842
961717568 827328572
543702083 827328572
498531108 827328572
1154435958 827328572
950319913 827328572
625611692 827328572
725108396 827328572
959891665 827328572
409047188 827328572
1318998230 827328572
549518842 827328572
347665020 375433504
347665020 246851168
347665020 423081090
347665020 2158721829
347665020 34147889
347665020 320494890
347665020 142477998
347665020 472417391
347665020 466737617
347665020 360239986
347665020 323964819
347665020 34337589
347665020 178143894
347665020 317570487
347665020 375729625
347665020 321151589
375433504 347665020
246851168 347665020
423081090 347665020
321151589 347665020
320494890 347665020
861511147 347665020
472417391 347665020
466737617 347665020
360239986 347665020
323964819 347665020
34337589 347665020
178143894 347665020
317570487 347665020
375729625 347665020
328236316 347665020
2158721829 347665020
525876398 341807457
525876398 526504588
525876398 419753670
525876398 1398634886
525876398 355106983
525876398 634191272
525876398 40219913
525876398 368619882
525876398 270845259
525876398 963113228
525876398 495209933
525876398 262283854
525876398 1697700528
525876398 896461214
525876398 401465222
525876398 1717907863
525876398 233802296
525876398 386781154
525876398 1318632763
525876398 534653246
525876398 755488927
341807457 525876398
526504588 525876398
419753670 525876398
1398634886 525876398
355106983 525876398
634191272 525876398
899057708 525876398
368619882 525876398
270845259 525876398
963113228 525876398
495209933 525876398
262283854 525876398
896461214 525876398
401465222 525876398
1717907863 525876398
233802296 525876398
386781154 525876398
1318632763 525876398
40219913 525876398
534653246 525876398
755488927 525876398
210593419 246851168
210593419 283209316
210593419 227855470
210593419 179149487
210593419 299372750
210593419 232121748
210593419 167944910
210593419 273088151
210593419 42981528
210593419 566747934
246851168 210593419
283209316 210593419
167944910 210593419
179149487 210593419
232121748 210593419
299372750 210593419
273088151 210593419
42981528 210593419
758222478 822124153
758222478 790458108
822124153 758222478
790458108 758222478
1034703540 446740993
1034703540 239244714
1034703540 29548883
1034703540 328180868
1034703540 179149487
446740993 1034703540
239244714 1034703540
29548883 1034703540
179149487 1034703540
364321254 159010532
364321254 585981766
364321254 467925384
364321254 584277354
364321254 334845034
364321254 115065835
364321254 350981871
364321254 2213433875
364321254 339936116
364321254 349877661
364321254 476059001
364321254 400295549
585981766 364321254
467925384 364321254
452523817 364321254
584277354 364321254
349877661 364321254
2213433875 364321254
339936116 364321254
476059001 364321254
442939961 364321254
400295549 364321254
366470233 231354049
366470233 115065835
366470233 159010532
366470233 118806166
366470233 355935368
366470233 492511146
366470233 145063883
366470233 350981871
366470233 376361457
366470233 355900787
366470233 363315412
366470233 2227635734
366470233 350635364
366470233 1022871535
366470233 831841596
231354049 366470233
350635364 366470233
118806166 366470233
355935368 366470233
115065835 366470233
334184557 366470233
350981871 366470233
355900787 366470233
2227635734 366470233
595944664 366470233
159010532 366470233
420063323 366470233
831841596 366470233
346380094 366470233
68887842 166381826
68887842 2158721829
68887842 178143894
68887842 317570487
68887842 375729625
68887842 707959034
166381826 68887842
2158721829 68887842
178143894 68887842
317570487 68887842
375729625 68887842
707959034 68887842
463372852 1411750597
463372852 261361661
463372852 335710063
463372852 479260754
463372852 68006100
463372852 454356318
463372852 256349527
463372852 521459961
463372852 245577690
463372852 304572347
463372852 1546956157
463372852 377579710
1411750597 463372852
68006100 463372852
256349527 463372852
521459961 463372852
245577690 463372852
304572347 463372852
1546956157 463372852
454356318 463372852
259047972 164338144
259047972 423415106
259047972 289555403
259047972 69198412
259047972 60298886
164338144 259047972
423415106 259047972
289555403 259047972
69198412 259047972
401465222 1697700528
401465222 1318632763
401465222 355106983
401465222 634191272
401465222 257070987
401465222 280840876
401465222 53697871
401465222 116957648
401465222 72163208
401465222 99054613
401465222 399745403
1697700528 401465222
1318632763 401465222
355106983 401465222
634191272 401465222
257070987 401465222
280840876 401465222
53697871 401465222
116957648 401465222
72163208 401465222
399745403 401465222
14570002 9154112
14570002 17022537
14570002 18198866
14570002 756083
14570002 15101175
9154112 14570002
756083 14570002
15101175 14570002
9154112 14360516
9154112 96399442
9154112 756083
9154112 717973
9154112 15101175
9154112 69095257
9154112 651963
14360516 9154112
17022537 9154112
96399442 9154112
756083 9154112
717973 9154112
15101175 9154112
69095257 9154112
651963 9154112
369806207 64514146
369806207 506542299
369806207 363049765
369806207 463196774
369806207 1069548199
369806207 894670027
369806207 944564204
369806207 67664143
369806207 407229938
369806207 428502935
369806207 1892180527
369806207 619537853
369806207 942318462
369806207 396720767
64514146 369806207
363049765 369806207
463196774 369806207
1069548199 369806207
894670027 369806207
944564204 369806207
1892180527 369806207
67664143 369806207
407229938 369806207
339342547 369806207
477813268 369806207
259295285 369806207
506542299 369806207
619537853 369806207
942318462 369806207
396720767 369806207
223270654 1301923104
223270654 50207209
1301923104 223270654
50207209 223270654
15684468 112190567
15684468 160952169
15684468 44183146
15684468 18198866
15684468 756083
15684468 139695675
350551844 15684468
112190567 15684468
17022537 15684468
44183146 15684468
50320242 15684468
756083 15684468
160952169 15684468
69095257 15684468
139695675 15684468
517028301 385250978
517028301 437782437
517028301 466184904
517028301 948756846
517028301 399771215
517028301 1223393724
517028301 406663613
385250978 517028301
437782437 517028301
466184904 517028301
948756846 517028301
399771215 517028301
236624181 517028301
1223393724 517028301
406663613 517028301
446357854 517028301
179367025 634191272
179367025 1004801738
179367025 449267598
179367025 419753670
179367025 495209933
419753670 179367025
634191272 179367025
1004801738 179367025
495209933 179367025
449267598 179367025
529345552 179367025
318086551 179367025
911378420 1499514151
911378420 570436235
911378420 1556609191
911378420 204505963
911378420 633053300
911378420 456957182
336375778 911378420
570436235 911378420
1499514151 911378420
204505963 911378420
633053300 911378420
1556609191 911378420
456957182 911378420
623233984 417443042
623233984 515861956
623233984 36223753
623233984 266951948
623233984 600383725
623233984 360228685
623233984 267583697
623233984 263405458
623233984 299143533
623233984 260150778
623233984 482471771
623233984 463142111
417443042 623233984
515861956 623233984
36223753 623233984
266951948 623233984
299143533 623233984
360228685 623233984
267583697 623233984
263405458 623233984
600383725 623233984
260150778 623233984
482471771 623233984
463142111 623233984
1242357162 461453859
1242357162 805467463
1242357162 809289517
1242357162 812250067
1242357162 443076922
1242357162 249909691
1242357162 716868412
180158819 1242357162
805467463 1242357162
461453859 1242357162
547785685 1242357162
443076922 1242357162
249909691 1242357162
716868412 1242357162
812250067 1242357162
75631257 551413253
75631257 266951948
75631257 49479363
75631257 162947860
75631257 26992668
75631257 412372741
75631257 950319913
75631257 977058858
75631257 625611692
75631257 423090357
75631257 469499834
75631257 543702083
75631257 60770700
75631257 296010186
75631257 267583697
75631257 812250067
75631257 1318998230
75631257 1100034648
75631257 902969689
75631257 366705885
75631257 270095840
75631257 141738339
75631257 531856229
75631257 850087850
75631257 322881012
75631257 1154435958
75631257 255813114
75631257 2407884667
75631257 636520061
551413253 75631257
326476170 75631257
60770700 75631257
263405458 75631257
49479363 75631257
409047188 75631257
26992668 75631257
412372741 75631257
498531108 75631257
950319913 75631257
977058858 75631257
625611692 75631257
423090357 75631257
469499834 75631257
961717568 75631257
543702083 75631257
2246040906 75631257
267583697 75631257
318053091 75631257
267049429 75631257
1318998230 75631257
1100034648 75631257
902969689 75631257
366705885 75631257
425529951 75631257
270095840 75631257
141738339 75631257
531856229 75631257
448426605 75631257
79361262 75631257
850087850 75631257
423868018 75631257
322881012 75631257
1154435958 75631257
162947860 75631257
255813114 75631257
636520061 75631257
1049536556 355019139
1049536556 109726341
1049536556 105229582
1049536556 1384745587
1049536556 376439541
1049536556 62423990
1049536556 593259038
355019139 1049536556
109726341 1049536556
105229582 1049536556
1384745587 1049536556
376439541 1049536556
62423990 1049536556
593259038 1049536556
342534677 333682242
342534677 249909691
342534677 805467463
342534677 516889835
342534677 512832525
342534677 1413212976
342534677 312248690
342534677 145779412
342534677 340405527
342534677 572859323
342534677 269091869
342534677 178109630
333682242 342534677
572859323 342534677
516889835 342534677
512832525 342534677
1413212976 342534677
312248690 342534677
145779412 342534677
340405527 342534677
249909691 342534677
269091869 342534677
178109630 342534677
26530765 436168194
26530765 55438857
26530765 18448279
26530765 130238097
26530765 74597527
26530765 491513584
26530765 354323495
26530765 225090222
26530765 16568241
26530765 56383923
26530765 23650057
26530765 1136300857
26530765 14806209
26530765 1936176200
26530765 15175113
26530765 26842169
26530765 41620153
26530765 15005656
26530765 505010396
26530765 21166177
26530765 63228772
26530765 20233071
26530765 1209838832
26530765 266765306
26530765 17314683
16568241 26530765
21166177 26530765
63228772 26530765
354323495 26530765
15175113 26530765
14806209 26530765
18448279 26530765
55438857 26530765
1136300857 26530765
225090222 26530765
20233071 26530765
491513584 26530765
130238097 26530765
23650057 26530765
26842169 26530765
74597527 26530765
15005656 26530765
41620153 26530765
17314683 26530765
110297436 26530765
556349059 345653080
556349059 1009872876
556349059 251778716
556349059 796384110
556349059 447298190
996412334 556349059
1009872876 556349059
796384110 556349059
232121748 556349059
447298190 556349059
345653080 556349059
251778716 556349059
449267598 634191272
449267598 1220338074
634191272 449267598
42546031 449267598
489868526 1084919437
489868526 726244110
489868526 519716461
489868526 475311248
489868526 392643473
489868526 746256787
489868526 391499076
489868526 264537498
489868526 710700955
489868526 351024796
489868526 920148506
489868526 293831713
489868526 1332821540
489868526 335441705
489868526 933418416
489868526 1038733494
489868526 542952376
489868526 504805306
489868526 595935810
489868526 514854339
489868526 786036932
489868526 739549254
489868526 441327469
489868526 2153609288
489868526 924536137
489868526 415030595
489868526 564174541
489868526 451792334
489868526 477326520
489868526 327093714
489868526 993145940
489868526 552379861
489868526 598798936
489868526 526987103
489868526 351842402
489868526 1912503547
489868526 532707812
489868526 1708611558
489868526 2157380072
489868526 505351403
489868526 926337362
489868526 356513775
489868526 75693808
489868526 635563761
489868526 1413721974
489868526 548902266
489868526 454417592
489868526 942318462
595935810 489868526
519716461 489868526
475311248 489868526
392643473 489868526
746256787 489868526
391499076 489868526
920148506 489868526
351024796 489868526
516510493 489868526
1332821540 489868526
335441705 489868526
933418416 489868526
1038733494 489868526
477326520 489868526
504805306 489868526
357633218 489868526
514854339 489868526
786036932 489868526
441327469 489868526
924536137 489868526
415030595 489868526
564174541 489868526
451792334 489868526
1084919437 489868526
454417592 489868526
926337362 489868526
552379861 489868526
598798936 489868526
351842402 489868526
532707812 489868526
1708611558 489868526
2157380072 489868526
505351403 489868526
327093714 489868526
635563761 489868526
542952376 489868526
1413721974 489868526
548902266 489868526
1912503547 489868526
942318462 489868526
480828212 913282802
480828212 230463716
480828212 1603459784
480828212 326476170
480828212 320589202
480828212 1866103183
480828212 286714608
480828212 1373322852
480828212 73230834
480828212 74814357
480828212 114964567
480828212 27729016
480828212 136124889
480828212 67181764
67181764 480828212
230463716 480828212
1603459784 480828212
114964567 480828212
320589202 480828212
1866103183 480828212
286714608 480828212
73230834 480828212
913282802 480828212
74814357 480828212
136124889 480828212
27729016 480828212
1373322852 480828212
57791944 32963201
57791944 121860227
57791944 109726341
57791944 355106983
57791944 72163208
57791944 377709628
57791944 311271563
57791944 152257613
57791944 261238958
57791944 53697871
57791944 116957648
57791944 96687299
57791944 105229582
57791944 62423990
57791944 65289597
57791944 248301208
57791944 1220338074
57791944 399745403
57791944 710955612
57791944 102447325
57791944 315830174
32963201 57791944
96687299 57791944
109726341 57791944
72163208 57791944
377709628 57791944
311271563 57791944
152257613 57791944
261238958 57791944
65289597 57791944
116957648 57791944
53697871 57791944
121860227 57791944
105229582 57791944
62423990 57791944
307541879 57791944
248301208 57791944
399745403 57791944
710955612 57791944
102447325 57791944
315830174 57791944
349502658 276736041
349502658 344172524
349502658 261217648
349502658 328349618
349502658 298179561
349502658 829574778
276736041 349502658
344172524 349502658
261217648 349502658
328349618 349502658
298179561 349502658
829574778 349502658
515861956 417443042
515861956 552388580
515861956 26340613
515861956 549695048
515861956 399763344
515861956 750560408
515861956 260150778
515861956 482471771
417443042 515861956
552388580 515861956
26340613 515861956
549695048 515861956
360228685 515861956
399763344 515861956
364701233 515861956
750560408 515861956
260150778 515861956
482471771 515861956
231914688 1078373144
231914688 163533867
231914688 499251151
1078373144 231914688
163533867 231914688
499251151 231914688
339221231 231914688
480167596 2159633986
480167596 292719267
480167596 207152517
480167596 381064742
480167596 117522987
480167596 184904627
480167596 401057274
480167596 403753980
480167596 370460383
2159633986 480167596
292719267 480167596
207152517 480167596
381064742 480167596
37792807 480167596
50129832 480167596
117522987 480167596
231215308 480167596
182995874 480167596
32115697 480167596
184904627 480167596
382518900 480167596
59019927 480167596
563353370 480167596
403753980 480167596
401057274 480167596
488032805 914919426
488032805 506307548
488032805 522656150
257368712 488032805
914919426 488032805
506307548 488032805
375363997 488032805
522656150 488032805
29619340 16463107
29619340 263886213
29619340 19001870
29619340 453338897
29619340 16321818
29619340 16321821
29619340 424540322
29619340 23391140
29619340 59193262
29619340 350551844
29619340 148374074
29619340 1287235652
29619340 1169950790
29619340 17022537
29619340 632249911
29619340 18198866
29619340 103625044
29619340 69095257
29619340 21950044
29619340 251844193
29619340 18824805
29619340 112190567
29619340 44183146
29619340 756083
29619340 602153976
29619340 16366972
29619340 354912746
251844193 29619340
16463107 29619340
1287235652 29619340
18824805 29619340
1169950790 29619340
112190567 29619340
17022537 29619340
420759047 29619340
44185900 29619340
69095257 29619340
16321821 29619340
50320242 29619340
756083 29619340
59193262 29619340
632249911 29619340
350551844 29619340
16321818 29619340
21950044 29619340
148374074 29619340
167944910 232121748
167944910 283209316
167944910 572859323
283209316 167944910
232121748 167944910
492511146 1578275360
492511146 1055354557
492511146 374645059
492511146 499010629
492511146 522485062
492511146 467925384
492511146 739435914
492511146 624351947
492511146 705130381
492511146 721009902
492511146 371409871
492511146 385701053
492511146 1295639797
492511146 1700625048
492511146 264537498
492511146 280834267
492511146 211755069
1308825092 492511146
261443591 492511146
273159181 492511146
490450777 492511146
635806238 492511146
1578275360 492511146
442939961 492511146
211755069 492511146
1240315986 492511146
186281557 492511146
988212583 492511146
1055354557 492511146
433807489 492511146
352878217 492511146
430886549 492511146
118806166 492511146
1700625048 492511146
787353241 492511146
322165359 492511146
422707360 492511146
463290024 492511146
607790763 492511146
407201481 492511146
477326520 492511146
308186811 492511146
385701053 492511146
787874498 492511146
53302470 492511146
495047368 492511146
322317513 492511146
624351947 492511146
564174541 492511146
363315412 492511146
445589206 492511146
595944664 492511146
727593690 492511146
280834267 492511146
2465306844 492511146
278065375 492511146
159010532 492511146
1235682025 492511146
453538026 492511146
327093714 492511146
721009902 492511146
350981871 492511146
635563761 492511146
1295639797 492511146
954002179 492511146
757645063 492511146
1959680778 492511146
338869013 492511146
853394138 492511146
375433504 492511146
452523817 492511146
496614199 492511146
374645059 492511146
391499076 492511146
522485062 492511146
315257671 492511146
2361611087 492511146
500284245 492511146
367945273 492511146
421505369 492511146
475499921 492511146
805717867 492511146
339936116 492511146
279814013 492511146
467925384 492511146
283867529 492511146
739435914 492511146
705130381 492511146
395038097 492511146
264537498 492511146
313605446 492511146
126962094 492511146
62423990 492511146
836840899 492511146
603402189 492511146
371409871 492511146
623307218 492511146
532707812 492511146
356513775 492511146
400821744 492511146
357776371 492511146
257689593 492511146
513505109 492511146
309746544 1583753186
309746544 551532706
309746544 308186811
309746544 482471771
309746544 276281922
309746544 230323409
309746544 406554871
309746544 104004409
309746544 521844410
309746544 420063323
309746544 442453151
276281922 309746544
230323409 309746544
406554871 309746544
104004409 309746544
521844410 309746544
308186811 309746544
442453151 309746544
11007392 317225601
11007392 276322466
11007392 21668677
11007392 15602566
11007392 1401093841
11007392 103625044
11007392 16366972
11007392 554702379
11007392 14342733
11007392 300009584
11007392 65806513
11007392 65098547
11007392 16363540
11007392 349735925
11007392 78667510
11007392 28823577
11007392 148374074
11007392 296914044
11007392 203068349
276322466 11007392
350551844 11007392
21668677 11007392
16366972 11007392
14342733 11007392
16363540 11007392
349735925 11007392
78667510 11007392
17022537 11007392
28823577 11007392
296914044 11007392
203068349 11007392
962783418 22784929
962783418 505351403
962783418 441327469
962783418 408570162
962783418 48763478
962783418 452498169
22784929 962783418
505351403 962783418
441327469 962783418
408570162 962783418
48763478 962783418
452498169 962783418
340758331 516670721
340758331 337390596
340758331 319435013
340758331 32242057
340758331 352736012
340758331 517843346
340758331 1250427283
340758331 338869013
340758331 386880918
340758331 66518296
340758331 715412676
340758331 451937434
340758331 1273152452
340758331 595919263
340758331 2353809057
340758331 1031650466
340758331 276172891
340758331 352627569
340758331 1282026408
340758331 548826537
340758331 268652997
340758331 1335293352
340758331 47808840
340758331 477830706
340758331 571793141
340758331 312253110
340758331 355340601
340758331 500272570
340758331 443791903
340758331 1315583143
340758331 722829630
340758331 781673407
340758331 874734018
340758331 162733508
340758331 786382916
340758331 499010629
340758331 1258283976
340758331 423821388
340758331 487007565
340758331 383857997
340758331 341327958
340758331 275069028
340758331 411966426
340758331 555232091
340758331 415107548
340758331 370460383
340758331 539761248
340758331 220208610
340758331 570533859
340758331 558206052
340758331 575733861
340758331 508293224
340758331 805735274
340758331 100897831
340758331 840888300
340758331 556325102
340758331 311662376
340758331 157757171
340758331 124885765
340758331 1274129598
340758331 420068214
340758331 274177143
340758331 542758675
340758331 246516543
340758331 521015935
516670721 340758331
337390596 340758331
319435013 340758331
840888300 340758331
1250427283 340758331
338869013 340758331
386880918 340758331
66518296 340758331
715412676 340758331
136143130 340758331
1273152452 340758331
451937434 340758331
124885765 340758331
1031650466 340758331
311662376 340758331
548826537 340758331
1258283976 340758331
477830706 340758331
571793141 340758331
312253110 340758331
355340601 340758331
500272570 340758331
595919263 340758331
722829630 340758331
246516543 340758331
874734018 340758331
786382916 340758331
268652997 340758331
47808840 340758331
423821388 340758331
487007565 340758331
383857997 340758331
570533859 340758331
341327958 340758331
467102039 340758331
558206052 340758331
411966426 340758331
555232091 340758331
415107548 340758331
539761248 340758331
220208610 340758331
1335293352 340758331
275069028 340758331
1282026408 340758331
805735274 340758331
162733508 340758331
556325102 340758331
352627569 340758331
157757171 340758331
1274129598 340758331
420068214 340758331
443791903 340758331
781673407 340758331
521015935 340758331
478328583 52865666
478328583 439438020
478328583 522485062
478328583 1085130504
478328583 454773052
478328583 747221826
478328583 64911278
478328583 1028528653
478328583 327093714
478328583 238444563
478328583 902826068
478328583 536641683
478328583 634828950
478328583 407201481
478328583 1308825092
478328583 2465306844
478328583 1442381796
478328583 414436574
478328583 1295639797
52865666 478328583
1308825092 478328583
522485062 478328583
1085130504 478328583
407201481 478328583
1028528653 478328583
64911278 478328583
327093714 478328583
238444563 478328583
902826068 478328583
634828950 478328583
454773052 478328583
439438020 478328583
2465306844 478328583
1442381796 478328583
414436574 478328583
62443864 2353809057
62443864 117988044
62443864 93030385
62443864 556408787
62443864 312253110
62443864 30381722
62443864 322264283
62443864 193155102
117988044 62443864
93030385 62443864
556408787 62443864
312253110 62443864
30381722 62443864
322264283 62443864
193155102 62443864
595919263 62443864
522719017 440500512
522719017 498478498
522719017 1378672842
522719017 824212334
522719017 825200917
522719017 418209238
522719017 326476170
522719017 447298190
522719017 420546943
440500512 522719017
498478498 522719017
1378672842 522719017
824212334 522719017
552226671 522719017
825200917 522719017
418209238 522719017
326476170 522719017
447298190 522719017
420546943 522719017
1959680778 1112405984
1959680778 313605446
1959680778 408705968
1959680778 1240315986
1959680778 412779415
1959680778 853394138
1112405984 1959680778
1240315986 1959680778
853394138 1959680778
313605446 1959680778
2227888875 95460171
2227888875 2334978148
95460171 2227888875
2334978148 2227888875
25348246 2227888875
353410586 236967872
353410586 64514146
353410586 467752648
353410586 627072818
353410586 1035211988
353410586 261361661
353410586 942318462
467752648 353410586
64514146 353410586
1035211988 353410586
627072818 353410586
942318462 353410586
64543801 337390596
64543801 100897831
64543801 338588174
64543801 572724368
64543801 255417076
64543801 420068214
64543801 191258359
64543801 162733508
64543801 276172891
337390596 64543801
100897831 64543801
338588174 64543801
572724368 64543801
255417076 64543801
420068214 64543801
162733508 64543801
276172891 64543801
1216296847 255417076
1216296847 423821388
1216296847 312253110
1216296847 274177143
255417076 1216296847
423821388 1216296847
312253110 1216296847
274177143 1216296847
781904888 385716320
781904888 270095840
781904888 239666946
781904888 504220475
781904888 495197668
781904888 355935368
781904888 276736041
781904888 595047522
781904888 248365616
781904888 261217648
781904888 268844150
781904888 221530391
781904888 339434234
781904888 36373371
781904888 506957372
781904888 463142111
385716320 781904888
270095840 781904888
595047522 781904888
36373371 781904888
495197668 781904888
355935368 781904888
276736041 781904888
268844150 781904888
221530391 781904888
339434234 781904888
504220475 781904888
506957372 781904888
333242718 781904888
463142111 781904888
