Source Target
702174332 577658717
445162661 702174332
868166857 702174332
204505963 702174332
1855221553 702174332
268414482 702174332
492719258 702174332
577658717 702174332
499473029 702174332
2757237401 2264809568
2757237401 874674210
2757237401 2949481539
2757237401 597879076
2757237401 630840838
2757237401 527813705
2757237401 2771935019
2757237401 2874717314
2757237401 944730223
2757237401 2182645986
2757237401 602457809
2757237401 497708594
2757237401 417329442
2757237401 603104632
2757237401 301159927
2757237401 412393560
2757237401 1387582820
2757237401 190638943
2757237401 297099583
1334384900 2757237401
630840838 2757237401
23065354 2757237401
874674210 2757237401
597879076 2757237401
2771935019 2757237401
497708594 2757237401
710481080 2757237401
405785406 2757237401
297099583 2757237401
2949481539 2757237401
527813705 2757237401
76154571 2757237401
417329442 2757237401
602457809 2757237401
446829778 2757237401
412393560 2757237401
190638943 2757237401
2264809568 2757237401
2182645986 2757237401
1387582820 2757237401
944730223 2757237401
623343088 2757237401
20322929 2757237401
301159927 2757237401
603104632 2757237401
1541521722 492719258
1541521722 286503685
1541521722 256349527
23065354 1541521722
20322929 1541521722
268414482 1541521722
27260086 1541521722
256349527 1541521722
401681146 1541521722
27195114 1541521722
321937906 37836873
37836873 321937906
20322929 120327894
268414482 120327894
27195114 120327894
28638191 120327894
27195114 768240223
243442402 768240223
268414482 768240223
20322929 2235891526
401681146 2235891526
23065354 2235891526
397386925 149730039
17074714 397386925
1202498522 397386925
149730039 397386925
519623053 1627098180
519623053 953928224
519623053 417329442
519623053 1387582820
519623053 1334384900
519623053 2359005837
519623053 76154571
519623053 588581639
519623053 527813705
519623053 462427178
519623053 423051148
519623053 497708594
519623053 944730223
519623053 446829778
519623053 754428150
519623053 710481080
519623053 597879076
519623053 1003196635
519623053 297099583
953928224 519623053
417329442 519623053
1387582820 519623053
1334384900 519623053
76154571 519623053
588581639 519623053
527813705 519623053
462427178 519623053
423051148 519623053
2359005837 519623053
944730223 519623053
446829778 519623053
497708594 519623053
754428150 519623053
710481080 519623053
1627098180 519623053
1003196635 519623053
597879076 519623053
297099583 519623053
22536395 206832380
511394431 37836873
37836873 511394431
401681146 366959229
40927173 366959229
338247838 37836873
37836873 338247838
1202498522 1061761946
593259038 216915562
1202498522 593259038
216915562 593259038
21447363 593259038
66699013 593259038
15846407 593259038
21447363 569142880
17919972 569142880
15846407 569142880
258957310 445162661
258957310 1063964017
258957310 868166857
258957310 2342806446
258957310 1855221553
258957310 492719258
258957310 577658717
445162661 258957310
21447363 258957310
17919972 258957310
499473029 258957310
1063964017 258957310
868166857 258957310
2342806446 258957310
1855221553 258957310
268414482 258957310
27260086 258957310
492719258 258957310
577658717 258957310
26257166 1306172023
20567939 339950954
1387582820 630840838
1387582820 1099343106
1387582820 953928224
1387582820 2208303137
1387582820 874674210
1387582820 1729810986
1387582820 583728679
1387582820 462427178
1387582820 588581639
1387582820 560020017
1387582820 497708594
1387582820 132406324
1387582820 750700086
1387582820 2956826679
1387582820 940186177
1387582820 525474371
1387582820 1627098180
1387582820 527813705
1387582820 345561169
1387582820 412393560
1387582820 948833372
1387582820 476352094
1387582820 2264809568
1387582820 77769575
1387582820 944730223
1387582820 1232801910
1387582820 2874717314
1387582820 613536390
1387582820 2359005837
1387582820 85933200
1387582820 322430638
1387582820 710481080
1387582820 2499278017
1387582820 434060997
1387582820 513276614
1387582820 76154571
1387582820 602457809
1387582820 446829778
1387582820 1003196635
1387582820 2470596389
1387582820 430840544
1387582820 2182645986
1387582820 575838436
1387582820 401798886
1387582820 556989943
1387582820 754428150
1387582820 319343658
1387582820 2688306942
1387582820 3023429378
1387582820 1334384900
1387582820 2166481671
1387582820 422125833
1387582820 417329442
1387582820 597879076
1387582820 239941925
1387582820 1129703720
1387582820 2771935019
1387582820 405785406
1387582820 297099583
1387582820 142882187
1387582820 970503498
1387582820 2268099925
1387582820 190638943
1387582820 471598433
1387582820 320495975
1387582820 520107371
1387582820 1576514412
1387582820 603104632
1387582820 428466043
1387582820 2251251587
1387582820 2210056586
1387582820 313660811
1387582820 423051148
1387582820 1388034446
1387582820 2949481539
1387582820 2955526552
1387582820 460345247
1387582820 37836873
1387582820 2264373178
1387582820 578121152
1387582820 3105319906
1387582820 417502191
1387582820 623343088
1387582820 537529330
1387582820 345559028
1387582820 301159927
1099343106 1387582820
20567939 1387582820
613536390 1387582820
2166481671 1387582820
239941925 1387582820
422125833 1387582820
2210056586 1387582820
313660811 1387582820
423051148 1387582820
1388034446 1387582820
85933200 1387582820
525474371 1387582820
417502191 1387582820
430840544 1387582820
1884257438 1387582820
434060997 1387582820
953928224 1387582820
2208303137 1387582820
874674210 1387582820
597879076 1387582820
630840838 1387582820
2809676128 1387582820
583728679 1387582820
1129703720 1387582820
319343658 1387582820
588581639 1387582820
2182645986 1387582820
322430638 1387582820
2771935019 1387582820
497708594 1387582820
132406324 1387582820
750700086 1387582820
2956826679 1387582820
710481080 1387582820
602457809 1387582820
460345247 1387582820
970503498 1387582820
405785406 1387582820
297099583 1387582820
578121152 1387582820
940186177 1387582820
2949481539 1387582820
1627098180 1387582820
1232801910 1387582820
513276614 1387582820
527813705 1387582820
2499278017 1387582820
417329442 1387582820
439811344 1387582820
2359005837 1387582820
345561169 1387582820
446829778 1387582820
26257166 1387582820
37836873 1387582820
412393560 1387582820
190638943 1387582820
2264809568 1387582820
471598433 1387582820
3105319906 1387582820
575838436 1387582820
401798886 1387582820
320495975 1387582820
77769575 1387582820
1576514412 1387582820
944730223 1387582820
623343088 1387582820
537529330 1387582820
345559028 1387582820
754428150 1387582820
301159927 1387582820
428466043 1387582820
2268099925 1387582820
492719258 445162661
492719258 286503685
492719258 1063964017
492719258 204505963
492719258 1855221553
492719258 577658717
492719258 499473029
445162661 492719258
20567939 492719258
66699013 492719258
577658717 492719258
15846407 492719258
23065354 492719258
20322929 492719258
1063964017 492719258
499473029 492719258
1855221553 492719258
21447363 492719258
286503685 492719258
27260086 492719258
256349527 492719258
27195114 492719258
2409921199 430165833
2409921199 506505588
17919972 2409921199
40927173 2409921199
15846407 2409921199
37836873 2409921199
506505588 2409921199
430165833 2409921199
100416225 37836873
37836873 100416225
27195114 100416225
433807489 770639552
770639552 433807489
27195114 433807489
262360972 433807489
28638191 433807489
20322929 433807489
27260086 433807489
552025874 343727082
17074714 343727082
23065354 343727082
15846407 343727082
243442402 40398774
20567939 40398774
17919972 40398774
66699013 40398774
95515846 40398774
23065354 40398774
28638191 40398774
20322929 40398774
268414482 40398774
21447363 40398774
7831092 40398774
27260086 40398774
27195114 40398774
401681146 314244086
27195114 314244086
268414482 314244086
23065354 314244086
243442402 314244086
23065354 399820878
20567939 472975354
23065354 472975354
26257166 472975354
20322929 472975354
552025874 472975354
27195114 472975354
15846407 32745576
838546968 27347296
838546968 199071521
838546968 452553380
838546968 239941925
838546968 297099583
27347296 838546968
452553380 838546968
297099583 838546968
243442402 13363422
17074714 3105562177
21447363 3105562177
17919972 3105562177
15846407 3105562177
28631637 37836873
28631637 11554482
28631637 15846407
37836873 28631637
11554482 28631637
20567939 28631637
66699013 28631637
20322929 58261486
243442402 58261486
21447363 58261486
17919972 58261486
268414482 58261486
579394937 1058761578
20567939 579394937
27195114 579394937
28638191 579394937
20322929 579394937
27260086 579394937
1202498522 579394937
1058761578 579394937
243442402 307610431
40927173 307610431
15846407 307610431
23065354 307610431
268414482 307610431
7831092 307610431
1202498522 307610431
2774097167 2295892588
2774097167 1115598254
20567939 2774097167
23065354 2774097167
2295892588 2774097167
1115598254 2774097167
28638191 2774097167
20322929 2774097167
268414482 2774097167
27195114 2774097167
21447363 44547986
17919972 44547986
95515846 44547986
15846407 44547986
28638191 44547986
268414482 44547986
17074714 44547986
69073285 37836873
37836873 69073285
418803338 523539873
523539873 418803338
1202498522 418803338
25084916 418803338
40927173 418803338
66699013 418803338
22536395 63780158
345561169 1099343106
345561169 1334384900
345561169 630840838
345561169 2499278017
345561169 422125833
345561169 2210056586
345561169 313660811
345561169 423051148
345561169 3023429378
345561169 85933200
345561169 944730223
345561169 76154571
345561169 417329442
345561169 597879076
345561169 2470596389
345561169 301159927
345561169 1129703720
345561169 2771935019
345561169 322430638
345561169 497708594
345561169 750700086
345561169 710481080
345561169 297099583
345561169 578121152
345561169 430840544
345561169 525474371
345561169 1627098180
345561169 37836873
345561169 970503498
345561169 2182645986
345561169 602457809
345561169 446829778
345561169 2268099925
345561169 1003196635
345561169 948833372
345561169 476352094
345561169 2264809568
345561169 471598433
345561169 3105319906
345561169 575838436
345561169 77769575
345561169 520107371
345561169 583728679
345561169 417502191
345561169 623343088
345561169 537529330
345561169 345559028
345561169 754428150
345561169 556989943
345561169 603104632
345561169 428466043
345561169 142882187
345561169 2688306942
1099343106 345561169
20567939 345561169
1334384900 345561169
630840838 345561169
422125833 345561169
2210056586 345561169
313660811 345561169
944730223 345561169
76154571 345561169
417329442 345561169
597879076 345561169
2470596389 345561169
301159927 345561169
1129703720 345561169
2771935019 345561169
322430638 345561169
497708594 345561169
27260086 345561169
710481080 345561169
297099583 345561169
578121152 345561169
430840544 345561169
525474371 345561169
750700086 345561169
970503498 345561169
602457809 345561169
452553380 345561169
1003196635 345561169
2264809568 345561169
471598433 345561169
575838436 345561169
77769575 345561169
27195114 345561169
583728679 345561169
417502191 345561169
623343088 345561169
537529330 345561169
345559028 345561169
754428150 345561169
556989943 345561169
603104632 345561169
428466043 345561169
142882187 345561169
17074714 1490689986
37262609 37836873
37836873 37262609
380683871 2182645986
380683871 1003196635
2182645986 380683871
1003196635 380683871
61045251 37836873
15846407 708776905
41917912 37836873
37836873 41917912
15846407 1900090340
27195114 1900090340
2342806446 1900090340
268414482 1900090340
7831092 1900090340
27260086 1900090340
870323894 470450388
25084916 870323894
22536395 870323894
470450388 870323894
504220475 57707109
66699013 504220475
57707109 504220475
262987311 504220475
2490949457 39165493
39165493 2490949457
520822010 2853990785
520822010 2392048771
520822010 124885765
520822010 613572746
520822010 448708119
520822010 924619922
520822010 1284846230
520822010 3085067415
520822010 790743205
520822010 1261104043
520822010 1115598254
520822010 527131581
520822010 1539079614
520822010 2570083396
520822010 1737110863
520822010 355131216
520822010 547163733
520822010 898781401
520822010 711963104
520822010 142784865
520822010 322215653
520822010 534797800
520822010 529050858
520822010 43462511
520822010 506762486
520822010 2382862333
2853990785 520822010
124885765 520822010
142784865 520822010
534797800 520822010
529050858 520822010
613572746 520822010
1261104043 520822010
1115598254 520822010
2382862333 520822010
355131216 520822010
506762486 520822010
547163733 520822010
1284846230 520822010
448708119 520822010
898781401 520822010
527131581 520822010
1539079614 520822010
1202498522 370375281
26257166 370375281
15846407 370375281
20322929 1449278797
27195114 1449278797
20567939 1449278797
262360972 1449278797
26257166 1449278797
939342902 1855221553
20567939 939342902
20322929 939342902
37836873 939342902
23065354 939342902
26257166 939342902
1855221553 939342902
27195114 939342902
362908024 236259337
236259337 362908024
20567939 362908024
243442402 998447660
37836873 998447660
27195114 998447660
20322929 998447660
268414482 998447660
23065354 998447660
464316103 37836873
464316103 470649270
401681146 464316103
470649270 464316103
815891917 190638943
20322929 815891917
23065354 815891917
21447363 815891917
17919972 815891917
190638943 815891917
27195114 453698155
439811344 1099343106
439811344 1334384900
439811344 2166481671
439811344 422125833
439811344 423051148
439811344 3023429378
439811344 1388034446
439811344 2955526552
439811344 2208303137
439811344 417329442
439811344 452553380
439811344 239941925
439811344 462427178
439811344 588581639
439811344 497708594
439811344 132406324
439811344 750700086
439811344 2956826679
439811344 710481080
439811344 578121152
439811344 430840544
439811344 76154571
439811344 513276614
439811344 37836873
439811344 970503498
439811344 2359005837
439811344 602457809
439811344 319343658
439811344 412393560
439811344 597879076
439811344 2470596389
439811344 2809676128
439811344 401798886
439811344 520107371
439811344 944730223
439811344 623343088
439811344 1232801910
439811344 428466043
439811344 1729810986
439811344 2688306942
1099343106 439811344
1729810986 439811344
1334384900 439811344
2166481671 439811344
23065354 439811344
423051148 439811344
1388034446 439811344
2955526552 439811344
2208303137 439811344
417329442 439811344
452553380 439811344
239941925 439811344
319343658 439811344
588581639 439811344
497708594 439811344
132406324 439811344
2956826679 439811344
710481080 439811344
578121152 439811344
430840544 439811344
76154571 439811344
513276614 439811344
37836873 439811344
970503498 439811344
602457809 439811344
26257166 439811344
412393560 439811344
597879076 439811344
2809676128 439811344
401798886 439811344
520107371 439811344
944730223 439811344
623343088 439811344
428466043 439811344
462427178 439811344
28638191 28005502
20322929 239892847
243442402 239892847
1202498522 239892847
37338814 50390833
27195114 45698701
24013474 75356276
40927173 24013474
15846407 24013474
22536395 24013474
26257166 24013474
268414482 24013474
25084916 24013474
75356276 24013474
17074714 24013474
1038564589 2766044225
2766044225 1038564589
27195114 2309462765
20567939 2309462765
84731418 1584875376
1584875376 84731418
20322929 84731418
23065354 84731418
552025874 84731418
26257166 337885206
40927173 149730039
23065354 149730039
26257166 149730039
20322929 149730039
1202498522 149730039
464362312 66699013
17074714 464362312
17919972 464362312
66699013 464362312
23065354 464362312
35834072 38467384
38467384 35834072
268414482 35834072
66699013 35834072
27195114 35834072
15846407 35834072
1202498522 325932617
15846407 325932617
17919972 774926011
66699013 774926011
15846407 774926011
612200628 2853990785
612200628 2570083396
612200628 1710489060
2853990785 612200628
1710489060 612200628
588581639 3023429378
588581639 2251251587
588581639 1334384900
588581639 630840838
588581639 422125833
588581639 1388034446
588581639 2208303137
588581639 874674210
588581639 597879076
588581639 1729810986
588581639 322430638
588581639 560020017
588581639 497708594
588581639 750700086
588581639 297099583
588581639 27347296
588581639 76154571
588581639 1627098180
588581639 434060997
588581639 513276614
588581639 527813705
588581639 2359005837
588581639 412393560
588581639 1003196635
588581639 2264809568
588581639 2182645986
588581639 944730223
588581639 603104632
588581639 428466043
1334384900 588581639
630840838 588581639
422125833 588581639
2359005837 588581639
1388034446 588581639
76154571 588581639
2208303137 588581639
874674210 588581639
597879076 588581639
1729810986 588581639
322430638 588581639
560020017 588581639
497708594 588581639
297099583 588581639
27347296 588581639
2949481539 588581639
1627098180 588581639
434060997 588581639
513276614 588581639
527813705 588581639
446829778 588581639
412393560 588581639
2264809568 588581639
2182645986 588581639
944730223 588581639
603104632 588581639
428466043 588581639
21447363 565944843
17919972 565944843
15846407 565944843
26257166 565944843
27260086 565944843
17074714 565944843
20322929 42492854
23065354 42492854
243442402 207296404
416779046 207296404
95515846 207296404
23065354 207296404
435036044 207296404
268414482 207296404
17074714 207296404
522656150 446703936
522656150 892330688
522656150 485150248
522656150 55923497
522656150 1099544911
522656150 511337266
522656150 574808147
522656150 512705044
522656150 1663791319
522656150 385632826
522656150 19881311
446703936 522656150
892330688 522656150
17919972 522656150
95515846 522656150
20322929 522656150
485150248 522656150
55923497 522656150
23065354 522656150
27195114 522656150
1099544911 522656150
458719985 522656150
511337266 522656150
574808147 522656150
512705044 522656150
27260086 522656150
1663791319 522656150
385632826 522656150
19881311 522656150
1202498522 522656150
66699013 522656150
27195114 3100176147
412393560 1099343106
412393560 2771935019
412393560 1334384900
412393560 630840838
412393560 2166481671
412393560 422125833
412393560 423051148
412393560 3023429378
412393560 1388034446
412393560 2955526552
412393560 434060997
412393560 2208303137
412393560 452553380
412393560 239941925
412393560 462427178
412393560 497708594
412393560 132406324
412393560 750700086
412393560 2956826679
412393560 710481080
412393560 460345247
412393560 405785406
412393560 297099583
412393560 578121152
412393560 2809676128
412393560 76154571
412393560 754428150
412393560 513276614
412393560 527813705
412393560 970503498
412393560 602457809
412393560 446829778
412393560 319343658
412393560 597879076
412393560 2470596389
412393560 430840544
412393560 3105319906
412393560 401798886
412393560 520107371
412393560 944730223
412393560 1232801910
412393560 603104632
412393560 428466043
412393560 1729810986
1099343106 412393560
2771935019 412393560
1334384900 412393560
630840838 412393560
2166481671 412393560
422125833 412393560
423051148 412393560
1388034446 412393560
2949481539 412393560
2955526552 412393560
20567939 412393560
434060997 412393560
2208303137 412393560
597879076 412393560
239941925 412393560
319343658 412393560
132406324 412393560
2956826679 412393560
710481080 412393560
460345247 412393560
405785406 412393560
297099583 412393560
578121152 412393560
76154571 412393560
754428150 412393560
513276614 412393560
527813705 412393560
970503498 412393560
602457809 412393560
446829778 412393560
452553380 412393560
2470596389 412393560
2809676128 412393560
3105319906 412393560
401798886 412393560
520107371 412393560
944730223 412393560
1232801910 412393560
603104632 412393560
428466043 412393560
462427178 412393560
446691061 2232387650
2232387650 446691061
15846407 762522697
243442402 38454964
21447363 38454964
17919972 38454964
66699013 38454964
15846407 38454964
28638191 38454964
268414482 38454964
40927173 38454964
268414482 946653426
17919972 946653426
243442402 946653426
399665467 3085067415
2382862333 399665467
27347296 199071521
27347296 2874717314
27347296 37836873
27347296 1134852266
27347296 256729520
27347296 821982482
27347296 1003196635
21447363 27347296
452553380 27347296
1134852266 27347296
15846407 27347296
256729520 27347296
821982482 27347296
27260086 27347296
17919972 27347296
17074714 27347296
27195114 27347296
37338814 27347296
40927173 355067444
20567939 232742329
37836873 232742329
27195114 232742329
26257166 232742329
20322929 232742329
23065354 232742329
243442402 242798844
359520878 37836873
27195114 359520878
17074714 359520878
20567939 359520878
23065354 359520878
28638191 359520878
1534454587 52594985
52594985 1534454587
511337266 446703936
511337266 485150248
511337266 55923497
511337266 1099544911
511337266 458719985
511337266 574808147
511337266 512705044
511337266 1663791319
511337266 385632826
511337266 19881311
446703936 511337266
21447363 511337266
55923497 511337266
28638191 511337266
458719985 511337266
574808147 511337266
512705044 511337266
66699013 511337266
385632826 511337266
19881311 511337266
20322929 224375425
7831092 224375425
27260086 224375425
15846407 224375425
587669249 37836873
17919972 577170289
66699013 577170289
15846407 577170289
27195114 577170289
20322929 577170289
268414482 577170289
27260086 577170289
874674210 2874717314
874674210 2251251587
874674210 630840838
874674210 3023429378
874674210 417329442
874674210 597879076
874674210 497708594
874674210 750700086
874674210 297099583
874674210 2949481539
874674210 1627098180
874674210 527813705
874674210 1003196635
874674210 948833372
874674210 320495975
874674210 944730223
874674210 537529330
874674210 754428150
874674210 603104632
1334384900 874674210
630840838 874674210
417329442 874674210
597879076 874674210
497708594 874674210
297099583 874674210
2949481539 874674210
1627098180 874674210
527813705 874674210
1003196635 874674210
948833372 874674210
320495975 874674210
944730223 874674210
623343088 874674210
537529330 874674210
754428150 874674210
603104632 874674210
304065364 2392048771
304065364 613572746
304065364 3085067415
304065364 924619922
304065364 1284846230
304065364 448708119
304065364 790743205
304065364 1261104043
304065364 1115598254
304065364 527131581
304065364 1539079614
304065364 2570083396
304065364 1737110863
304065364 355131216
304065364 547163733
304065364 898781401
304065364 711963104
304065364 142784865
304065364 322215653
304065364 529050858
304065364 43462511
304065364 506762486
711963104 304065364
142784865 304065364
2570083396 304065364
322215653 304065364
2382862333 304065364
2853990785 304065364
506762486 304065364
613572746 304065364
1261104043 304065364
1115598254 304065364
43462511 304065364
355131216 304065364
547163733 304065364
1284846230 304065364
448708119 304065364
898781401 304065364
529050858 304065364
1539079614 304065364
20322929 1584875376
23065354 1584875376
20567939 1584875376
552025874 1584875376
1202498522 382184863
66699013 382184863
26257166 382184863
19978690 15846407
21447363 19978690
15846407 19978690
1202498522 558308178
15846407 558308178
7831092 61568018
15846407 61568018
243442402 474531168
21447363 474531168
66699013 474531168
28638191 474531168
268414482 474531168
1202498522 474531168
243442402 265739026
27195114 265739026
22536395 265739026
20322929 265739026
552025874 265739026
401681146 265739026
23065354 265739026
2653409590 61859956
20322929 2653409590
23065354 2653409590
20567939 2653409590
61859956 2653409590
27195114 2653409590
268414482 708319700
28638191 708319700
1663791319 446703936
1663791319 892330688
1663791319 55923497
1663791319 574808147
1663791319 512705044
446703936 1663791319
892330688 1663791319
21447363 1663791319
66699013 1663791319
485150248 1663791319
55923497 1663791319
23065354 1663791319
487077964 1663791319
26257166 1663791319
1099544911 1663791319
458719985 1663791319
574808147 1663791319
512705044 1663791319
385632826 1663791319
19881311 1663791319
27195114 1663791319
22536395 989718254
26257166 989718254
15846407 989718254
17074714 360126300
20567939 360126300
20322929 551105725
27195114 551105725
17919972 551105725
66699013 551105725
28638191 551105725
21447363 11554482
17919972 11554482
15846407 11554482
22536395 11554482
26257166 11554482
28638191 11554482
268414482 11554482
7831092 11554482
27260086 11554482
156594920 37836873
37836873 156594920
40927173 156594920
26257166 156594920
21447363 428298603
17919972 428298603
27195114 428298603
20322929 428298603
25084916 428298603
17074714 428298603
1202498522 428298603
27195114 200774941
20567939 200774941
1581777062 2289068064
1581777062 380299008
1581777062 1710489060
1581777062 124885765
1581777062 348044167
1581777062 1258283976
1581777062 534797800
1581777062 378200627
1581777062 2774033448
1581777062 1032091164
1581777062 526987103
2289068064 1581777062
380299008 1581777062
1710489060 1581777062
124885765 1581777062
348044167 1581777062
1258283976 1581777062
534797800 1581777062
378200627 1581777062
2774033448 1581777062
1032091164 1581777062
526987103 1581777062
487843108 142784865
487843108 2570083396
487843108 534797800
487843108 1115598254
487843108 1737110863
487843108 776977777
487843108 3085067415
534797800 487843108
142784865 487843108
776977777 487843108
25084916 2364908604
26257166 2364908604
95515846 2364908604
28638191 2364908604
27970716 43158120
27970716 109062362
43158120 27970716
109062362 27970716
40927173 27970716
26257166 27970716
527813705 1099343106
527813705 1334384900
527813705 630840838
527813705 422125833
527813705 2210056586
527813705 1388034446
527813705 552025874
527813705 460345247
527813705 953928224
527813705 597879076
527813705 1729810986
527813705 2771935019
527813705 322430638
527813705 560020017
527813705 497708594
527813705 750700086
527813705 710481080
527813705 297099583
527813705 578121152
527813705 940186177
527813705 76154571
527813705 1627098180
527813705 754428150
527813705 513276614
527813705 417329442
527813705 2359005837
527813705 452553380
527813705 1003196635
527813705 476352094
527813705 190638943
527813705 430840544
527813705 2182645986
527813705 575838436
527813705 520107371
527813705 944730223
527813705 623343088
527813705 1232801910
527813705 603104632
527813705 428466043
527813705 462427178
1099343106 527813705
1334384900 527813705
630840838 527813705
422125833 527813705
460345247 527813705
953928224 527813705
597879076 527813705
462427178 527813705
2771935019 527813705
322430638 527813705
